--------- beginning of /dev/log/system
I/Vold    ( 1140): Vold 2.1 (the revenge) firing up
D/Vold    ( 1140): Volume sdcard state changing -1 (Initializing) -> 0 (No-Media)
D/Vold    ( 1140): Volume sdcard state changing 0 (No-Media) -> 1 (Idle-Unmounted)
I/SystemServer( 1569): Entered the Android system server!
I/SystemServer( 1569): Waiting for installd to be ready.
I/Installer( 1569): connecting...
I/SystemServer( 1569): Enabled StrictMode logging for WM Looper
I/SystemServer( 1569): Power Manager
I/SystemServer( 1569): Activity Manager
I/ActivityManager( 1569): Memory class: 384
W/BatteryStatsImpl( 1569): Couldn't get kernel wake lock stats
I/AppOps  ( 1569): No existing app ops /data/system/appops.xml; starting empty
I/UiThread( 1569): Enabled StrictMode logging for UI thread
I/IntentFirewall( 1569): Read new rules (A:0 B:0 S:0)
I/SystemServer( 1569): Display Manager
I/ActivityManager( 1569): Enabled StrictMode logging for AThread's Looper
I/SystemServer( 1569): Telephony Registry
I/SystemServer( 1569): Scheduling Policy
I/DisplayManagerService( 1569): Display device added: DisplayDeviceInfo{"Built-in Screen": 1080 x 1920, 60.000004 fps, density 420, 420.0 x 420.0 dpi, touch INTERNAL, rotation 0, type BUILT_IN, FLAG_DEFAULT_DISPLAY, FLAG_ROTATES_WITH_CONTENT, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS}
I/SystemServer( 1569): Package Manager
W/FileUtils( 1569): Failed to chmod(/data/system/packages.list): libcore.io.ErrnoException: chmod failed: ENOENT (No such file or directory)
W/PackageManager( 1569): Unknown permission android.permission.RESET_PASSWORD in package com.google.android.gms
W/PackageManager( 1569): Unknown permission android.permission.LOCK_DEVICE in package com.google.android.gms
W/PackageManager( 1569): Unknown permission android.permission.CONTROL_KEYGUARD_SECURE_NOTIFICATIONS in package com.google.android.gms
W/PackageManager( 1569): Unknown permission com.google.android.gm.permission.READ_GMAIL in package com.google.android.gms
W/PackageManager( 1569): Unknown permission com.android.voicemail.permission.READ_VOICEMAIL in package com.google.android.gms
W/PackageManager( 1569): Unknown permission com.google.android.voicesearch.SHORTCUTS_ACCESS in package com.google.android.googlequicksearchbox
W/PackageManager( 1569): Unknown permission com.google.android.voicesearch.ACCESS_SETTINGS in package com.google.android.googlequicksearchbox
W/PackageManager( 1569): Unknown permission com.google.android.ears.permission.WRITE in package com.google.android.googlequicksearchbox
W/PackageManager( 1569): Unknown permission com.google.android.apps.googlevoice.permission.AUTO_SEND in package com.google.android.googlequicksearchbox
W/PackageManager( 1569): Unknown permission com.google.android.gm.permission.AUTO_SEND in package com.google.android.googlequicksearchbox
W/PackageManager( 1569): Unknown permission android.permission.REQUEST_DELETE_PACKAGES in package com.google.android.play.games
W/PackageManager( 1569): Unknown permission com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE in package com.google.android.play.games
W/PackageManager( 1569): Not granting permission android.permission.DELETE_PACKAGES to package com.svox.pico (protectionLevel=18 flags=0x88be45)
W/PackageManager( 1569): Not granting permission android.permission.DEVICE_POWER to package com.android.deskclock (protectionLevel=2 flags=0xc8be45)
W/PackageManager( 1569): Not granting permission android.permission.READ_DREAM_STATE to package com.google.android.gsf (protectionLevel=2 flags=0x40883e45)
W/InputMethodUtils( 1569): NameNotFoundException: com.android.inputmethod.latin
W/InputMethodUtils( 1569): android.content.pm.PackageManager$NameNotFoundException: com.android.inputmethod.latin
W/InputMethodUtils( 1569): 	at android.app.ApplicationPackageManager.getApplicationInfo(ApplicationPackageManager.java:227)
W/InputMethodUtils( 1569): 	at com.android.internal.inputmethod.InputMethodUtils.setNonSelectedSystemImesDisabledUntilUsed(InputMethodUtils.java:441)
W/InputMethodUtils( 1569): 	at com.android.server.InputMethodManagerService.systemRunning(InputMethodManagerService.java:853)
W/InputMethodUtils( 1569): 	at com.android.server.ServerThread$2.run(SystemServer.java:1021)
W/InputMethodUtils( 1569): 	at com.android.server.am.ActivityManagerService.systemReady(ActivityManagerService.java:9363)
W/InputMethodUtils( 1569): 	at com.android.server.am.ActivityManagerService$13$1.run(ActivityManagerService.java:9258)
W/InputMethodUtils( 1569): 	at android.os.Handler.handleCallback(Handler.java:733)
W/InputMethodUtils( 1569): 	at android.os.Handler.dispatchMessage(Handler.java:95)
W/InputMethodUtils( 1569): 	at android.os.Looper.loop(Looper.java:136)
W/InputMethodUtils( 1569): 	at com.android.server.am.ActivityManagerService$AThread.run(ActivityManagerService.java:1870)
I/ActivityManager( 1569): Start proc com.google.android.inputmethod.latin for service com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME: pid=1762 uid=10031 gids={50031, 3003, 1028, 1015}
V/InputMethodManagerService( 1569): Adding window token: android.os.Binder@9d5d4cf8
W/InputMethodManagerService( 1569): Illegal subtype state: old subtype = null, new subtype = android.view.inputmethod.InputMethodSubtype@c9194f98
I/ActivityManager( 1569): Start proc com.google.android.gms.persistent for service com.google.android.gms/com.google.android.location.network.NetworkLocationService: pid=1778 uid=10007 gids={50007, 3003, 1007, 1028, 1015, 3002, 3001, 3007, 2001, 3006}
I/ActivityManager( 1569): Start proc com.google.process.gapps for content provider com.google.android.gsf/.gservices.GservicesProvider: pid=1796 uid=10007 gids={50007, 3003, 1007, 1028, 1015, 3002, 3001, 3007, 2001, 3006}
I/ActivityManager( 1569): Start proc com.android.phone for added application com.android.phone: pid=1815 uid=1001 gids={41001, 3002, 3001, 3003, 1028, 1015}
I/ActivityManager( 1569): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10000000 cmp=com.android.settings/.CryptKeeper} from pid 0
I/ActivityManager( 1569): Start proc com.android.settings for activity com.android.settings/.CryptKeeper: pid=1832 uid=1000 gids={41000, 1028, 1015, 3002, 3001, 3003}
I/ActivityManager( 1569): Start proc android.process.media for broadcast com.android.providers.downloads/.DownloadReceiver: pid=1845 uid=10005 gids={50005, 1028, 1015, 1023, 1024, 2001, 3003, 3007}
I/ActivityManager( 1569): Start proc android.process.acore for content provider com.android.providers.userdictionary/.UserDictionaryProvider: pid=1862 uid=10002 gids={50002, 3003, 1028, 1015}
I/ActivityManager( 1569): Start proc com.android.printspooler for service com.android.printspooler/.PrintSpoolerService: pid=1886 uid=10044 gids={50044}
I/ActivityManager( 1569): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10000000 cmp=com.android.sdksetup/.DefaultActivity} from pid 0
I/ActivityManager( 1569): Start proc com.android.sdksetup for activity com.android.sdksetup/.DefaultActivity: pid=1916 uid=10046 gids={50046}
V/KeyguardTouchDelegate( 1656): Connected to keyguard
I/ActivityManager( 1569): Force stopping com.android.sdksetup appid=10046 user=0: pkg changed
I/ActivityManager( 1569): Killing 1916:com.android.sdksetup/u0a46 (adj 0): stop com.android.sdksetup
I/ActivityManager( 1569):   Force finishing activity ActivityRecord{9d1c8610 u0 com.android.sdksetup/.DefaultActivity t2}
I/ActivityManager( 1569): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10000000 cmp=com.android.launcher/com.android.launcher2.Launcher} from pid 0
I/ActivityManager( 1569): Start proc com.android.launcher for activity com.android.launcher/com.android.launcher2.Launcher: pid=1946 uid=10009 gids={50009}
I/ActivityManager( 1569): Start proc com.android.externalstorage for broadcast com.android.externalstorage/.MountReceiver: pid=1966 uid=10006 gids={50006, 1028, 1015, 1023}
W/BackupManagerService( 1569): dataChanged but no participant pkg='com.android.providers.settings' uid=1001
I/PackageManager( 1569): Adding preferred activity ComponentInfo{com.android.mms/com.android.mms.ui.ComposeMessageActivity} for user 0 :
I/PackageManager( 1569): Adding preferred activity ComponentInfo{com.android.mms/com.android.mms.ui.ComposeMessageActivity} for user 0 :
I/PackageManager( 1569): Adding preferred activity ComponentInfo{com.android.mms/com.android.mms.ui.ComposeMessageActivity} for user 0 :
I/PackageManager( 1569): Adding preferred activity ComponentInfo{com.android.mms/com.android.mms.ui.ComposeMessageActivity} for user 0 :
I/PackageManager( 1569): Adding preferred activity ComponentInfo{com.android.mms/com.android.mms.ui.ComposeMessageActivity} for user 0 :
I/PackageManager( 1569): Adding preferred activity ComponentInfo{com.android.mms/com.android.mms.ui.ComposeMessageActivity} for user 0 :
I/PackageManager( 1569): Adding preferred activity ComponentInfo{com.android.mms/com.android.mms.ui.ComposeMessageActivity} for user 0 :
I/PackageManager( 1569): Adding preferred activity ComponentInfo{com.android.mms/com.android.mms.ui.ComposeMessageActivity} for user 0 :
D/MobileDataStateTracker( 1569): fota: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=fota
D/MobileDataStateTracker( 1569): fota: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): ia: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ia
D/MobileDataStateTracker( 1569): ia: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): supl: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=supl
D/MobileDataStateTracker( 1569): supl: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): hipri: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=hipri
D/MobileDataStateTracker( 1569): hipri: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): ims: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ims
D/MobileDataStateTracker( 1569): ims: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): default: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=default
D/MobileDataStateTracker( 1569): default: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): mms: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=mms
D/MobileDataStateTracker( 1569): mms: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): cbs: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=cbs
D/MobileDataStateTracker( 1569): cbs: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): fota: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=fota
D/MobileDataStateTracker( 1569): fota: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): ia: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ia
D/MobileDataStateTracker( 1569): ia: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): supl: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=supl
D/MobileDataStateTracker( 1569): supl: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): hipri: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=hipri
D/MobileDataStateTracker( 1569): hipri: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): ims: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ims
D/MobileDataStateTracker( 1569): ims: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): default: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=default
D/MobileDataStateTracker( 1569): default: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): mms: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=mms
D/MobileDataStateTracker( 1569): mms: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): cbs: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=cbs
D/MobileDataStateTracker( 1569): cbs: Received state=DISCONNECTED, old=DISCONNECTED, reason=radioTurnedOff
D/MobileDataStateTracker( 1569): fota: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=fota
D/MobileDataStateTracker( 1569): fota: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataDetached
D/MobileDataStateTracker( 1569): ia: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ia
D/MobileDataStateTracker( 1569): ia: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataDetached
D/MobileDataStateTracker( 1569): supl: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=supl
D/MobileDataStateTracker( 1569): supl: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataDetached
D/MobileDataStateTracker( 1569): hipri: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=hipri
D/MobileDataStateTracker( 1569): hipri: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataDetached
D/MobileDataStateTracker( 1569): ims: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ims
D/MobileDataStateTracker( 1569): ims: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataDetached
D/MobileDataStateTracker( 1569): default: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=default
D/MobileDataStateTracker( 1569): default: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataDetached
D/MobileDataStateTracker( 1569): mms: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=mms
D/MobileDataStateTracker( 1569): mms: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataDetached
D/MobileDataStateTracker( 1569): cbs: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=cbs
D/MobileDataStateTracker( 1569): cbs: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataDetached
D/MobileDataStateTracker( 1569): fota: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=fota
D/MobileDataStateTracker( 1569): fota: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): ia: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ia
D/MobileDataStateTracker( 1569): ia: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): supl: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=supl
D/MobileDataStateTracker( 1569): supl: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): hipri: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=hipri
D/MobileDataStateTracker( 1569): hipri: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): ims: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ims
D/MobileDataStateTracker( 1569): ims: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): default: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=default
D/MobileDataStateTracker( 1569): default: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): mms: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=mms
D/MobileDataStateTracker( 1569): mms: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): cbs: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=cbs
D/MobileDataStateTracker( 1569): cbs: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): fota: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=fota
D/MobileDataStateTracker( 1569): fota: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): ia: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ia
D/MobileDataStateTracker( 1569): ia: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): supl: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=supl
D/MobileDataStateTracker( 1569): supl: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): hipri: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=hipri
D/MobileDataStateTracker( 1569): hipri: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): ims: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ims
D/MobileDataStateTracker( 1569): ims: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): default: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=default
D/MobileDataStateTracker( 1569): default: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): mms: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=mms
D/MobileDataStateTracker( 1569): mms: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): cbs: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=cbs
D/MobileDataStateTracker( 1569): cbs: Received state=DISCONNECTED, old=DISCONNECTED, reason=roamingOff
D/MobileDataStateTracker( 1569): fota: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=fota
D/MobileDataStateTracker( 1569): fota: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): ia: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ia
D/MobileDataStateTracker( 1569): ia: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): supl: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=supl
D/MobileDataStateTracker( 1569): supl: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): hipri: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=hipri
D/MobileDataStateTracker( 1569): hipri: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): ims: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ims
D/MobileDataStateTracker( 1569): ims: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): mms: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=mms
D/MobileDataStateTracker( 1569): mms: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): cbs: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=cbs
D/MobileDataStateTracker( 1569): cbs: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): fota: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=fota
D/MobileDataStateTracker( 1569): fota: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): ia: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ia
D/MobileDataStateTracker( 1569): ia: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): supl: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=supl
D/MobileDataStateTracker( 1569): supl: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): hipri: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=hipri
D/MobileDataStateTracker( 1569): hipri: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): ims: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ims
D/MobileDataStateTracker( 1569): ims: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): mms: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=mms
D/MobileDataStateTracker( 1569): mms: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
D/MobileDataStateTracker( 1569): cbs: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=cbs
D/MobileDataStateTracker( 1569): cbs: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataAttached
I/ActivityManager( 1569): Start proc com.android.exchange for content provider com.android.exchange/.provider.ExchangeDirectoryProvider: pid=2011 uid=10027 gids={50027, 3003, 1028, 1015}
D/MccTable( 1815): updateMccMncConfiguration: mcc=310, mnc=260
D/MccTable( 1815): getLocaleFromMcc to en_us mcc=310
D/MccTable( 1815): getLocaleForLanguageCountry: got match
D/MccTable( 1815): getLocaleForLanguageCountry: X locale=en_US
D/MccTable( 1815): WIFI_COUNTRY_CODE set to us
I/WifiService( 1569): WifiService trying to set country code to us with persist set to true
D/MccTable( 1815): updateMccMncConfiguration updateConfig config={1.0 310mcc260mnc en_US ldltr ?swdp ?wdp ?hdp ?density ?lsize ?long ?orien ?uimode ?night ?touch ?keyb/?/? ?nav/?}
I/ActivityManager( 1569): Config changes=3 {1.0 310mcc260mnc en_US ldltr sw411dp w411dp h658dp 420dpi nrml port finger qwerty/v/v dpad/v s.5}
D/MccTable( 1815): updateMccMncConfiguration: mcc=310, mnc=260
D/MccTable( 1815): getLocaleFromMcc to en_us mcc=310
D/MccTable( 1815): getLocaleForLanguageCountry: skipping already persisted
D/MccTable( 1815): getLocaleForLanguageCountry: X locale=null
D/MccTable( 1815): WIFI_COUNTRY_CODE set to us
I/WifiService( 1569): WifiService trying to set country code to us with persist set to true
D/MccTable( 1815): updateMccMncConfiguration updateConfig config={1.0 310mcc260mnc ?locale ?layoutDir ?swdp ?wdp ?hdp ?density ?lsize ?long ?orien ?uimode ?night ?touch ?keyb/?/? ?nav/?}
I/ActivityManager( 1569): Start proc com.android.email for content provider com.android.email/.provider.EmailProvider: pid=2031 uid=10026 gids={50026, 3003, 1028, 1015}
D/MobileDataStateTracker( 1569): fota: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=fota
D/MobileDataStateTracker( 1569): fota: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): ia: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ia
D/MobileDataStateTracker( 1569): ia: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): supl: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=supl
D/MobileDataStateTracker( 1569): supl: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): hipri: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=hipri
D/MobileDataStateTracker( 1569): hipri: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): ims: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ims
D/MobileDataStateTracker( 1569): ims: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): mms: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=mms
D/MobileDataStateTracker( 1569): mms: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): cbs: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=cbs
D/MobileDataStateTracker( 1569): cbs: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): default: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=default
D/MobileDataStateTracker( 1569): default: Received state=CONNECTING, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): default: setDetailed state, old =IDLE and new state=CONNECTING
D/MobileDataStateTracker( 1569): fota: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=fota
D/MobileDataStateTracker( 1569): fota: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): ia: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ia
D/MobileDataStateTracker( 1569): ia: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): supl: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=supl
D/MobileDataStateTracker( 1569): supl: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): hipri: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=hipri
D/MobileDataStateTracker( 1569): hipri: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): ims: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ims
D/MobileDataStateTracker( 1569): ims: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): mms: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=mms
D/MobileDataStateTracker( 1569): mms: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): cbs: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=cbs
D/MobileDataStateTracker( 1569): cbs: Received state=DISCONNECTED, old=DISCONNECTED, reason=simLoaded
D/MobileDataStateTracker( 1569): default: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=default
D/MobileDataStateTracker( 1569): default: Received state=CONNECTED, old=CONNECTING, reason=connected
D/MobileDataStateTracker( 1569): default: setDetailed state, old =CONNECTING and new state=CONNECTED
D/ConnectivityService( 1569): ConnectivityChange for mobile: CONNECTED/CONNECTED
D/ConnectivityService( 1569): ConnectivityChange checkMobileProvisioning for TYPE_MOBILE or ProvisioningNetwork
D/ConnectivityService( 1569): checkMobileProvisioning: E suggestedTimeOutMs=60000
D/ConnectivityService( 1569): setProvNotificationVisible: E visible=false networkType=5 extraInfo=null url=null
D/ConnectivityService( 1569): checkMobileProvisioning: params={ url=http://clients3.google.com/generate_204 mTimeOutMs=60000 mCb=com.android.server.ConnectivityService$5@9d367d58}
D/ConnectivityService( 1569): checkMobileProvisioning: X
D/MobileDataStateTracker( 1569): default: isProvisioningNetwork: retVal=false
D/ConnectivityService( 1569): [CheckMp] isMobileOk: isDefaultProvisioning=false
D/MobileDataStateTracker( 1569): hipri: isProvisioningNetwork: retVal=false
D/ConnectivityService( 1569): [CheckMp] isMobileOk: isHipriProvisioning=false
D/ConnectivityService( 1569): [CheckMp] isMobileOk: start hipri url=http://clients3.google.com/generate_204
D/Nat464Xlat( 1569): requiresClat: netType=0, hasIPv4Address=true
D/ConnectivityService( 1569): startUsingNetworkFeature reconnecting to 0: enableHIPRI
D/ConnectivityService( 1569): startUsingNetworkFeature X: return APN_REQUEST_STARTED
D/ConnectivityService( 1569): [CheckMp] isMobileOk: hipri started
D/ConnectivityService( 1569): [CheckMp] isMobileOk: not connected ni=NetworkInfo: type: mobile_hipri[LTE], state: DISCONNECTED/IDLE, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true, isConnectedToProvisioningNetwork: false
D/MobileDataStateTracker( 1569): hipri: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=hipri
D/MobileDataStateTracker( 1569): hipri: Received state=CONNECTING, old=DISCONNECTED, reason=dataEnabled
D/MobileDataStateTracker( 1569): hipri: setDetailed state, old =IDLE and new state=CONNECTING
D/MobileDataStateTracker( 1569): fota: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=fota
D/MobileDataStateTracker( 1569): fota: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataEnabled
D/MobileDataStateTracker( 1569): ia: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ia
D/MobileDataStateTracker( 1569): ia: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataEnabled
D/MobileDataStateTracker( 1569): supl: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=supl
D/MobileDataStateTracker( 1569): supl: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataEnabled
D/MobileDataStateTracker( 1569): ims: Broadcast received: android.intent.action.ANY_DATA_STATE apnType=ims
D/MobileDataStateTracker( 1569): ims: Received state=DISCONNECTED, old=DISCONNECTED, reason=dataEnabled
