--------- beginning of /dev/log/system
I/Vold    ( 1139): Vold 2.1 (the revenge) firing up
D/Vold    ( 1139): Volume sdcard state changing -1 (Initializing) -> 0 (No-Media)
D/Vold    ( 1139): Volume sdcard state changing 0 (No-Media) -> 1 (Idle-Unmounted)
I/SystemServer( 1569): Entered the Android system server!
I/SystemServer( 1569): Waiting for installd to be ready.
I/SystemServer( 1569): Enabled StrictMode logging for WM Looper
I/Installer( 1569): connecting...
I/SystemServer( 1569): Power Manager
I/SystemServer( 1569): Activity Manager
I/ActivityManager( 1569): Memory class: 384
W/BatteryStatsImpl( 1569): Couldn't get kernel wake lock stats
I/AppOps  ( 1569): No existing app ops /data/system/appops.xml; starting empty
I/UiThread( 1569): Enabled StrictMode logging for UI thread
I/IntentFirewall( 1569): Read new rules (A:0 B:0 S:0)
I/SystemServer( 1569): Display Manager
I/ActivityManager( 1569): Enabled StrictMode logging for AThread's Looper
I/SystemServer( 1569): Telephony Registry
I/SystemServer( 1569): Scheduling Policy
I/DisplayManagerService( 1569): Display device added: DisplayDeviceInfo{"Built-in Screen": 1080 x 1920, 60.000004 fps, density 420, 420.0 x 420.0 dpi, touch INTERNAL, rotation 0, type BUILT_IN, FLAG_DEFAULT_DISPLAY, FLAG_ROTATES_WITH_CONTENT, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS}
I/SystemServer( 1569): Package Manager
W/FileUtils( 1569): Failed to chmod(/data/system/packages.list): libcore.io.ErrnoException: chmod failed: ENOENT (No such file or directory)
W/dalvikvm( 1776): VFY: unable to resolve virtual method 2591: Landroid/app/admin/DevicePolicyManager;.getProfileOwner ()Landroid/content/ComponentName;
D/dalvikvm( 1776): VFY: replacing opcode 0x6e at 0x0028
I/Herrevad( 1776): [57] wkz.a: updateListenState
I/dalvikvm( 1776): Could not find method android.app.Activity.getMediaController, referenced from method com.google.android.chimera.ActivityBase.getMediaController
W/dalvikvm( 1776): VFY: unable to resolve virtual method 2155: Landroid/app/Activity;.getMediaController ()Landroid/media/session/MediaController;
D/dalvikvm( 1776): VFY: replacing opcode 0x6e at 0x0002
I/dalvikvm( 1776): Could not find method android.app.Activity.getSearchEvent, referenced from method com.google.android.chimera.ActivityBase.getSearchEvent
W/dalvikvm( 1776): VFY: unable to resolve virtual method 2160: Landroid/app/Activity;.getSearchEvent ()Landroid/view/SearchEvent;
D/dalvikvm( 1776): VFY: replacing opcode 0x6e at 0x0002
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/app/VoiceInteractor;)
W/ActivityManager( 1569): Unable to start service Intent { act=com.google.android.gms.auth.key.retrieval.service.START pkg=com.google.android.gms } U=0: not found
W/ActivityManager( 1569): Unbind failed: could not find connection for android.os.BinderProxy@9d9cee78
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/app/VoiceInteractor;)
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/os/PersistableBundle;)
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/os/PersistableBundle;)
I/ModuleSetMgr( 2088): Computing pending module set with APKs: [[AdsFdrDynamite.integ:21460000000], [Cronetdynamite:202414000700], [Dynamiteloader:202414000700], [Dynamitemodulesa:202414000000], [Dynamitemodulesc:202414000000], [Googlecertificates:202414000000], [Mapsdynamite:202414000000], [Measurementdynamite:202414000000]]
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/os/PersistableBundle;)
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/os/PersistableBundle;)
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/app/assist/AssistContent;)
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/app/assist/AssistContent;)
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/os/PersistableBundle;)
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/os/PersistableBundle;)
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/os/PersistableBundle;)
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/os/PersistableBundle;)
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/view/SearchEvent;)
I/ModuleSetMgr( 2088): Pending container module APKs: []
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/view/SearchEvent;)
I/dalvikvm( 1776): Could not find method android.app.Activity.requestPermissions, referenced from method com.google.android.chimera.ActivityBase.requestPermissions
I/ModuleSetMgr( 2088): Pending non-container module APKs: []
W/dalvikvm( 1776): VFY: unable to resolve virtual method 2194: Landroid/app/Activity;.requestPermissions ([Ljava/lang/String;I)V
D/dalvikvm( 1776): VFY: replacing opcode 0x6e at 0x0002
W/dalvikvm( 1776): VFY: unable to find class referenced in signature (Landroid/media/session/MediaController;)
I/dalvikvm( 1776): Could not find method android.app.Activity.setMediaController, referenced from method com.google.android.chimera.ActivityBase.setMediaController
W/dalvikvm( 1776): VFY: unable to resolve virtual method 2205: Landroid/app/Activity;.setMediaController (Landroid/media/session/MediaController;)V
D/dalvikvm( 1776): VFY: replacing opcode 0x6e at 0x0002
I/Auth    ( 1776): [AuthManaged,PasswordComplexityHelperImpl] Updating password complexity components state.
I/Search.GservicesUpdateTask( 2313): Updating Gservices keys
D/dalvikvm( 1776): GC_FOR_ALLOC freed 1914K, 23% free 8693K/11248K, paused 15ms, total 15ms
I/Auth    ( 1776): [AuthManaged,PasswordComplexityHelperImpl] Disabling com.google.android.gms.auth.managed.admin.DeviceAdminReceiver
I/Auth    ( 1776): [AuthManaged,PasswordComplexityHelperImpl] Disabling com.google.android.gms.auth.managed.ui.SetNewPasswordActivity
D/dalvikvm( 1830): GC_EXPLICIT freed 399K, 19% free 6186K/7636K, paused 0ms+1ms, total 6ms
I/ActivityManager( 1569): Delay finish: com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
D/dalvikvm( 2088): GC_FOR_ALLOC freed 1623K, 14% free 11463K/13224K, paused 27ms, total 27ms
I/ChromeSync( 2088): [Sync,SyncIntentOperation] Handling the intent: Intent { act=com.google.gservices.intent.action.GSERVICES_CHANGED flg=0x10 cmp=com.google.android.gms/.chimera.GmsIntentOperationService$PersistentInternalReceiver }.
I/MobileDataHub( 2088): Scheduling periodic tasks
W/MobileDataHub( 2088): [Service] appsupload-periodic periodic task disabled
I/dalvikvm( 2088): Could not find method android.location.SettingInjectorService.refreshSettings, referenced from method com.google.android.chimera.SettingInjectorService.refreshSettings
W/dalvikvm( 2088): VFY: unable to resolve static method 3755: Landroid/location/SettingInjectorService;.refreshSettings (Landroid/content/Context;)V
D/dalvikvm( 2088): VFY: replacing opcode 0x71 at 0x0000
I/GStaticConfiguration( 2313): Ignore gservice update: no configuration
I/MdiSyncModule( 2088): flag handling is skipping irrelevant intent.
E/dalvikvm( 1776): Could not find class 'android.app.usage.UsageStatsManager', referenced from method cme.j
W/dalvikvm( 1776): VFY: unable to resolve check-cast 613 (Landroid/app/usage/UsageStatsManager;) in Lcme;
D/dalvikvm( 1776): VFY: replacing opcode 0x1f at 0x001e
I/ActivityManager( 1569): Resuming delayed broadcast
D/dalvikvm( 1776): DexOpt: unable to opt direct call 0x0a9d at 0x2e in Lcme;.j
I/dalvikvm( 1776): Could not find method android.os.PowerManager.isInteractive, referenced from method cmg.a
W/dalvikvm( 1776): VFY: unable to resolve virtual method 4227: Landroid/os/PowerManager;.isInteractive ()Z
D/dalvikvm( 1776): VFY: replacing opcode 0x6e at 0x0010
I/dalvikvm( 1776): Could not find method android.os.PowerManager.isInteractive, referenced from method clu.j
W/dalvikvm( 1776): VFY: unable to resolve virtual method 4227: Landroid/os/PowerManager;.isInteractive ()Z
D/dalvikvm( 1776): VFY: replacing opcode 0x6e at 0x0011
I/GCoreUlr( 1776): WorldUpdater received intent Intent { act=com.google.android.location.reporting.ACTION_UPDATE_WORLD cmp=com.google.android.gms/com.google.android.location.reporting.service.DispatchingService (has extras) } with receiverAction com.google.gservices.intent.action.GSERVICES_CHANGED
I/dalvikvm( 1776): Could not find method android.app.AlarmManager.getNextAlarmClock, referenced from method ckr.l
W/dalvikvm( 1776): VFY: unable to resolve virtual method 2380: Landroid/app/AlarmManager;.getNextAlarmClock ()Landroid/app/AlarmManager$AlarmClockInfo;
D/dalvikvm( 1776): VFY: replacing opcode 0x6e at 0x0004
I/SystemUpdate( 2088): [Installation,ReceiverIntentOperation] Received intent: Intent { act=com.google.gservices.intent.action.GSERVICES_CHANGED flg=0x10 cmp=com.google.android.gms/.chimera.GmsIntentOperationService$PersistentInternalReceiver }.
I/SystemUpdate( 2088): [Execution,InstallationEventIntentOperation] Handling event of type 2.
D/dalvikvm( 1830): GC_EXPLICIT freed 274K, 19% free 6186K/7636K, paused 0ms+1ms, total 14ms
E/PhenotypeRegOp( 2088): Attempting to overwrite config package for com.google.android.gms.games [CONTEXT service_id=231 ]
E/PhenotypeRegOp( 2088): Attempting to overwrite config package for com.google.android.gms.mobile_data_plan [CONTEXT service_id=231 ]
E/PhenotypeRegOp( 2088): Attempting to overwrite config package for com.google.android.gms.signin [CONTEXT service_id=231 ]
E/PhenotypeRegOp( 2088): Attempting to overwrite config package for com.google.android.gms.udc [CONTEXT service_id=231 ]
I/ahju    ( 1776): Scheduling Phenotype for a PhenotypeSyncImmediately(6, com.google.android.gms.checkin.binary) one off with window [1, 2] in seconds [CONTEXT service_id=51 ]
I/SystemUpdate( 2088): [Execution,InstallationIntentOperation] Received intent: Intent { act=com.google.android.gms.update.INSTALL_UPDATE cat=[targeted_intent_op_prefix:.update.execution.InstallationIntentOperation] cmp=com.google.android.gms/.chimera.GmsIntentOperationService }.
I/SystemUpdateService( 1830): cancelUpdate (empty URL)
I/SystemUpdate( 2088): [Execution,ExecutionManager] Action finished-execution executed for 0.00 seconds.
I/SystemUpdateService( 1830): cancelUpdate (empty URL)
I/GeofencerStateMachine( 1776): removeGeofences: removeRequest=RemoveGeofencingRequest[REMOVE_BY_PENDING_INTENT pendingIntent=PendingIntent[creatorPackage=com.google.android.gms], packageName=com.google.android.gms]
W/ctxmgr  ( 1776): [FencePendingIntentCache]Sending CONTEXT_MANAGER_RESTARTED broadcast to com.google.android.apps.wellbeing [CONTEXT service_id=47 ]
E/GmsClient( 2088): unable to connect to service: com.google.android.gms.auth.key.retrieval.service.START on com.google.android.gms
I/Auth    ( 1776): [AuthManaged,PasswordComplexityHelperImpl] Updating password complexity components state.
I/Auth    ( 1776): [AuthManaged,PasswordComplexityHelperImpl] Disabling com.google.android.gms.auth.managed.admin.DeviceAdminReceiver
I/Auth    ( 1776): [AuthManaged,PasswordComplexityHelperImpl] Disabling com.google.android.gms.auth.managed.ui.SetNewPasswordActivity
I/Search.GservicesUpdateTask( 2313): Updating Gservices keys
W/ActivityManager( 1569): Unable to start service Intent { act=com.google.android.gms.auth.key.retrieval.service.START pkg=com.google.android.gms } U=0: not found
W/ActivityManager( 1569): Unbind failed: could not find connection for android.os.BinderProxy@9d3d6f78
I/ActivityManager( 1569): Delay finish: com.google.android.gms/.gcm.nts.SchedulerReceiver
I/Herrevad( 1776): [112] wkz.a: updateListenState
I/GStaticConfiguration( 2313): Ignore gservice update: no configuration
D/dalvikvm( 2088): GC_EXPLICIT freed 1099K, 14% free 11536K/13284K, paused 14ms+3ms, total 176ms
I/GCoreUlr( 1776): WorldUpdater:com.google.gservices.intent.action.GSERVICES_CHANGED: Ensuring that reporting is stopped because of reasons: (no Google accounts)
I/GCoreUlr( 1776): Unbound from all signal providers.
I/ActivityManager( 1569): Resuming delayed broadcast
V/EmulatedCamera_Camera( 1147): getCameraInfo
V/EmulatedCamera_BaseCamera( 1147): getCameraInfo
I/OcrModelUpStIntentOp( 2088): Updating ocr activity enabled=true (phenotypeFlag=true, lowRamDevice=false, prereqCheck=true)
D/dalvikvm( 1776): GC_FOR_ALLOC freed 1547K, 20% free 9069K/11248K, paused 8ms, total 8ms
D/dalvikvm( 2088): GC_EXPLICIT freed 215K, 15% free 11403K/13284K, paused 2ms+1ms, total 41ms
I/GeofencerStateMachine( 1776): removeGeofences: removeRequest=RemoveGeofencingRequest[REMOVE_BY_PENDING_INTENT pendingIntent=PendingIntent[creatorPackage=com.google.android.gms], packageName=com.google.android.gms]
I/OcrModelUpStIntentOp( 2088): Downloading text recognizer
I/GmsModuleFndr( 2088): Beginning GMS chimera module scan
D/dalvikvm( 2088): newInstance failed: no <init>()
I/ModuleSetMgr( 2088): Computing pending module set with APKs: [[AdsFdrDynamite.integ:21460000000], [Cronetdynamite:202414000700], [Dynamiteloader:202414000700], [Dynamitemodulesa:202414000000], [Dynamitemodulesc:202414000000], [Googlecertificates:202414000000], [Mapsdynamite:202414000000], [Measurementdynamite:202414000000]]
I/ModuleSetMgr( 2088): Pending container module APKs: []
I/ModuleSetMgr( 2088): Pending non-container module APKs: []
I/GCoreUlr( 1776): WorldUpdater received intent Intent { act=com.google.android.location.reporting.ACTION_UPDATE_WORLD cmp=com.google.android.gms/com.google.android.location.reporting.service.DispatchingService (has extras) } with receiverAction com.google.gservices.intent.action.GSERVICES_CHANGED
D/dalvikvm( 1569): GC_FOR_ALLOC freed 1161K, 47% free 7884K/14704K, paused 7ms, total 7ms
I/ChromeSync( 2088): [Sync,SyncIntentOperation] Handling the intent: Intent { act=com.google.gservices.intent.action.GSERVICES_CHANGED flg=0x10 cmp=com.google.android.gms/.chimera.GmsIntentOperationService$PersistentInternalReceiver }.
I/MobileDataHub( 2088): Scheduling periodic tasks
W/MobileDataHub( 2088): [Service] appsupload-periodic periodic task disabled
I/MdiSyncModule( 2088): flag handling is skipping irrelevant intent.
V/EmulatedCamera_Camera( 1147): getCameraInfo
V/EmulatedCamera_BaseCamera( 1147): getCameraInfo
I/OcrModelUpStIntentOp( 2088): Updating ocr activity enabled=true (phenotypeFlag=true, lowRamDevice=false, prereqCheck=true)
I/OcrModelUpStIntentOp( 2088): Downloading text recognizer
I/SystemUpdate( 2088): [Installation,ReceiverIntentOperation] Received intent: Intent { act=com.google.gservices.intent.action.GSERVICES_CHANGED flg=0x10 cmp=com.google.android.gms/.chimera.GmsIntentOperationService$PersistentInternalReceiver }.
D/dalvikvm( 1830): GC_EXPLICIT freed 274K, 19% free 6189K/7636K, paused 1ms+1ms, total 6ms
I/GCoreUlr( 1776): WorldUpdater:com.google.gservices.intent.action.GSERVICES_CHANGED: Ensuring that reporting is stopped because of reasons: (no Google accounts)
I/SystemUpdate( 2088): [Execution,InstallationEventIntentOperation] Handling event of type 2.
D/dalvikvm( 2088): GC_EXPLICIT freed 710K, 13% free 11602K/13284K, paused 13ms+13ms, total 115ms
I/SystemUpdate( 2088): [Execution,InstallationIntentOperation] Received intent: Intent { act=com.google.android.gms.update.INSTALL_UPDATE cat=[targeted_intent_op_prefix:.update.execution.InstallationIntentOperation] cmp=com.google.android.gms/.chimera.GmsIntentOperationService }.
I/SystemUpdate( 2088): [Execution,ExecutionManager] Action finished-execution executed for 0.00 seconds.
I/GCoreUlr( 1776): Unbound from all signal providers.
I/GCoreUlr( 1776): Unbound from all signal providers.
I/GCoreUlr( 1776): Stopping handler for UlrDispSvcFast
I/ActivityManager( 1569): Delay finish: com.android.providers.calendar/.CalendarProviderBroadcastReceiver
I/ActivityManager( 1569): Resuming delayed broadcast
D/dalvikvm( 2088): GC_EXPLICIT freed 666K, 14% free 11544K/13284K, paused 10ms+3ms, total 93ms
I/Fitness ( 1776): OnPackageChangedOperation got intent: Intent { act=android.intent.action.PACKAGE_CHANGED dat=package:com.android.email flg=0x4000010 cmp=com.google.android.gms/.chimera.PersistentIntentOperationService (has extras) } [CONTEXT service_id=17 ]
I/ActivityManager( 1569): Delay finish: com.google.android.googlequicksearchbox/com.google.android.searchcommon.summons.icing.InternalIcingCorporaProvider$CorporaChangedReceiver
I/Icing.InternalIcingCorporaProvider( 2313): Updating corpora: A: com.android.email, C: MAYBE
I/Fitness ( 1776): FitCleanupIntentOperation received Intent android.intent.action.PACKAGE_CHANGED [CONTEXT service_id=17 ]
I/DownloadManager( 1844): Download 4 starting
W/ActivityThread( 1844): ClassLoader.loadClass: The class loader returned by Thread.getContextClassLoader() may fail for processes that host multiple applications. You should explicitly specify a context class loader. For example: Thread.setContextClassLoader(getClass().getClassLoader());
D/EGL_emulation( 2382): eglCreateContext: 0xb7a07e50: maj 3 min 0 rcv 3
D/EGL_emulation( 2382): eglMakeCurrent: 0xb7a07e50: ver 3 0
E/eglCodecCommon( 2382): glUtilsParamSize: unknow param 0x00008cdf
E/eglCodecCommon( 2382): glUtilsParamSize: unknow param 0x00008824
D/dalvikvm( 1844): GC_FOR_ALLOC freed 443K, 13% free 3459K/3976K, paused 8ms, total 8ms
I/Icing   ( 2088): IndexChimeraService.getServiceInterface callingPackage=com.google.android.googlequicksearchbox componentName=null serviceId=21
D/EGL_emulation( 2382): eglCreateContext: 0xb7b535c0: maj 3 min 0 rcv 3
D/EGL_emulation( 2382): eglMakeCurrent: 0xb7b535c0: ver 3 0
D/ConnectivityService( 1569): handleInetConditionHoldEnd: net=0, condition=100, published condition=0
E/eglCodecCommon( 2382): glUtilsParamSize: unknow param 0x00008cdf
E/eglCodecCommon( 2382): glUtilsParamSize: unknow param 0x00008824
W/Icing   ( 2088): No valid account for uploading user actions
I/Icing   ( 2088): Usage reports ok 0, Failed Usage reports 0, indexed 0, rejected 0
W/Launcher( 2339): setApplicationContext called twice! old=com.google.android.velvet.VelvetApplication@9cffc968 new=com.google.android.velvet.VelvetApplication@9cffc968
I/ActivityManager( 1569): Resuming delayed broadcast
I/Fitness ( 1776): OnPackageChangedOperation got intent: Intent { act=android.intent.action.PACKAGE_CHANGED dat=package:com.google.android.gsf flg=0x4000010 cmp=com.google.android.gms/.chimera.PersistentIntentOperationService (has extras) } [CONTEXT service_id=17 ]
I/ActivityManager( 1569): Delay finish: com.google.android.googlequicksearchbox/com.google.android.searchcommon.summons.icing.InternalIcingCorporaProvider$CorporaChangedReceiver
I/Icing.InternalIcingCorporaProvider( 2313): Updating corpora: A: com.google.android.gsf, C: MAYBE
D/dalvikvm( 2088): GC_EXPLICIT freed 664K, 11% free 11917K/13284K, paused 9ms+8ms, total 101ms
D/dalvikvm( 2382): GC_FOR_ALLOC freed 953K, 31% free 5541K/7948K, paused 6ms, total 8ms
D/dalvikvm( 1776): GC_FOR_ALLOC freed 1918K, 19% free 9200K/11256K, paused 20ms, total 21ms
I/Icing   ( 2088): IndexChimeraService.getServiceInterface callingPackage=com.google.android.googlequicksearchbox componentName=null serviceId=21
I/Fitness ( 1776): FitCleanupIntentOperation received Intent android.intent.action.PACKAGE_CHANGED [CONTEXT service_id=17 ]
D/AlertService( 2401): Beginning updateAlertNotification
D/AlertService( 2401): No fired or scheduled alerts
D/dalvikvm( 2088): GC_EXPLICIT freed 529K, 14% free 11487K/13284K, paused 6ms+26ms, total 56ms
W/Launcher( 2339): setApplicationContext called twice! old=com.google.android.velvet.VelvetApplication@9cffc968 new=com.google.android.velvet.VelvetApplication@9cffc968
W/Icing   ( 2088): No valid account for uploading user actions
D/AlertService( 2401): Scheduling next alarm with AlarmScheduler. sEventReminderReceived: null
I/ActivityManager( 1569): Resuming delayed broadcast
I/Fitness ( 1776): OnPackageChangedOperation got intent: Intent { act=android.intent.action.PACKAGE_CHANGED dat=package:com.google.android.gms flg=0x4000010 cmp=com.google.android.gms/.chimera.PersistentIntentOperationService (has extras) } [CONTEXT service_id=17 ]
I/Fitness ( 1776): FitCleanupIntentOperation received Intent android.intent.action.PACKAGE_CHANGED [CONTEXT service_id=17 ]
I/ActivityManager( 1569): Delay finish: com.google.android.googlequicksearchbox/com.google.android.searchcommon.summons.icing.InternalIcingCorporaProvider$CorporaChangedReceiver
I/Icing.InternalIcingCorporaProvider( 2313): Updating corpora: A: com.google.android.gms, C: MAYBE
I/Icing   ( 2088): Usage reports ok 0, Failed Usage reports 0, indexed 0, rejected 0
D/AlarmScheduler( 2401): No events found starting within 1 week.
W/Launcher( 2339): setApplicationContext called twice! old=com.google.android.velvet.VelvetApplication@9cffc968 new=com.google.android.velvet.VelvetApplication@9cffc968
D/dalvikvm( 2088): GC_EXPLICIT freed 311K, 12% free 11719K/13284K, paused 1ms+14ms, total 62ms
I/ActivityManager( 1569): Resuming delayed broadcast
I/Icing   ( 2088): updateResources: need to parse wwx{com.google.android.gms}
I/Icing   ( 2088): IndexChimeraService.getServiceInterface callingPackage=com.google.android.googlequicksearchbox componentName=null serviceId=21
I/Fitness ( 1776): OnPackageChangedOperation got intent: Intent { act=android.intent.action.PACKAGE_CHANGED dat=package:com.google.android.inputmethod.latin flg=0x4000010 cmp=com.google.android.gms/.chimera.PersistentIntentOperationService (has extras) } [CONTEXT service_id=17 ]
W/Launcher( 2339): setApplicationContext called twice! old=com.google.android.velvet.VelvetApplication@9cffc968 new=com.google.android.velvet.VelvetApplication@9cffc968
I/Fitness ( 1776): FitCleanupIntentOperation received Intent android.intent.action.PACKAGE_CHANGED [CONTEXT service_id=17 ]
I/dalvikvm( 1776): Could not find method android.net.ConnectivityManager.isDefaultNetworkActive, referenced from method com.google.android.gms.clearcut.uploader.QosUploaderChimeraService.a
W/dalvikvm( 1776): VFY: unable to resolve virtual method 3874: Landroid/net/ConnectivityManager;.isDefaultNetworkActive ()Z
D/dalvikvm( 1776): VFY: replacing opcode 0x6e at 0x00c6
D/dalvikvm( 2088): GC_EXPLICIT freed 326K, 14% free 11531K/13284K, paused 0ms+8ms, total 48ms
I/Authzen ( 2088): [AuthZenEventHandler] Handling event: com.google.android.gms.gcm.REGISTERED
I/GmsModuleFndr( 2088): Beginning GMS chimera module scan
I/ModuleSetMgr( 2088): Computing pending module set with APKs: [[AdsFdrDynamite.integ:21460000000], [Cronetdynamite:202414000700], [Dynamiteloader:202414000700], [Dynamitemodulesa:202414000000], [Dynamitemodulesc:202414000000], [Googlecertificates:202414000000], [Mapsdynamite:202414000000], [Measurementdynamite:202414000000]]
I/ModuleSetMgr( 2088): Pending container module APKs: []
I/ModuleSetMgr( 2088): Pending non-container module APKs: []
I/GCoreUlr( 1776): GCM registration ID changed: Intent { act=com.google.android.gms.gcm.REGISTERED flg=0x10 pkg=com.google.android.gms cmp=com.google.android.gms/com.google.android.location.reporting.service.GcmRegistrationReceiver }
E/MDM     ( 2088): [122] aamr.a: No Google accounts; deferring server state update.
V/AlarmClock( 2440): AlarmInitReceiver android.intent.action.TIMEZONE_CHANGED
I/AlarmClock( 2440): Displaying next alarm time: ''
V/AlarmClock( 2440): AlarmInitReceiver finished
I/Notifications( 2468): [ChimeBroadcastReceiver] Intent received for action [android.intent.action.TIMEZONE_CHANGED] package [com.google.android.play.games].
I/Notifications( 2468): [ChimeBroadcastReceiver] Validation OK for action [android.intent.action.TIMEZONE_CHANGED].
I/Notifications( 2468): [ChimeBroadcastReceiver] Executing action in Service [android.intent.action.TIMEZONE_CHANGED].
I/SystemUpdate( 2088): [Installation,ReceiverIntentOperation] Received intent: Intent { act=android.intent.action.TIME_SET flg=0x24000010 cmp=com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver }.
V/AlarmClock( 2440): AlarmInitReceiver android.intent.action.TIME_SET
W/Conscrypt( 2088): Could not set socket write timeout: java.net.SocketException: Socket closed
W/Conscrypt( 2088): 	at com.google.android.gms.org.conscrypt.Platform.setSocketWriteTimeout(:com.google.android.gms@202414005@20.24.14 (000700-319035315):2)
W/Conscrypt( 2088): 	at com.google.android.gms.org.conscrypt.ConscryptFileDescriptorSocket.setSoWriteTimeout(:com.google.android.gms@202414005@20.24.14 (000700-319035315):0)
D/dalvikvm( 1569): GC_EXPLICIT freed 813K, 47% free 7877K/14704K, paused 0ms+3ms, total 16ms
I/SystemUpdate( 2088): [Execution,InstallationEventIntentOperation] Handling event of type 6.
I/SystemUpdate( 2088): [Execution,InstallationIntentOperation] Received intent: Intent { act=com.google.android.gms.update.INSTALL_UPDATE cat=[targeted_intent_op_prefix:.update.execution.InstallationIntentOperation] cmp=com.google.android.gms/.chimera.GmsIntentOperationService }.
I/AlarmClock( 2440): Displaying next alarm time: ''
V/AlarmClock( 2440): AlarmInitReceiver finished
I/SystemUpdate( 2088): [Execution,ExecutionManager] Action finished-execution executed for 0.00 seconds.
I/Icing.InternalIcingCorporaProvider( 2313): Updating corpora: A: com.google.android.inputmethod.latin, C: MAYBE
W/Icing   ( 2088): No valid account for uploading user actions
I/GCoreUlr( 1776): Unbound from all signal providers.
I/GCoreUlr( 1776): Stopping handler for UlrDispSvcFast
I/Icing   ( 2088): Usage reports ok 0, Failed Usage reports 0, indexed 0, rejected 0
I/Icing   ( 2088): IndexChimeraService.getServiceInterface callingPackage=com.google.android.googlequicksearchbox componentName=null serviceId=21
D/dalvikvm( 1844): GC_FOR_ALLOC freed 579K, 17% free 3395K/4048K, paused 2ms, total 2ms
W/Icing   ( 2088): No valid account for uploading user actions
W/Conscrypt( 2088): Could not set socket write timeout: java.net.SocketException: Socket closed
W/Conscrypt( 2088): 	at com.google.android.gms.org.conscrypt.Platform.setSocketWriteTimeout(:com.google.android.gms@202414005@20.24.14 (000700-319035315):2)
W/Conscrypt( 2088): 	at com.google.android.gms.org.conscrypt.ConscryptFileDescriptorSocket.setSoWriteTimeout(:com.google.android.gms@202414005@20.24.14 (000700-319035315):0)
D/dalvikvm( 1776): GC_FOR_ALLOC freed 2043K, 20% free 9208K/11388K, paused 22ms, total 22ms
I/Icing   ( 2088): Usage reports ok 0, Failed Usage reports 0, indexed 0, rejected 0
D/dalvikvm( 2088): DexOpt: couldn't find static field Landroid/os/Build;.SUPPORTED_ABIS
W/dalvikvm( 2088): VFY: unable to resolve static field 17846 (SUPPORTED_ABIS) in Landroid/os/Build;
D/dalvikvm( 2088): VFY: replacing opcode 0x62 at 0x0006
I/Vision  ( 2088): Supported ABIS: [x86]
I/Vision  ( 2088): Requesting optional module download of ocr.
I/ChmraDebugLogger( 1776): [53] +vision.ocr:-1
D/dalvikvm( 2088): GC_EXPLICIT freed 1510K, 14% free 11672K/13436K, paused 6ms+2ms, total 88ms
I/DownloadManager( 1844): Download 4 finished with status SUCCESS
I/Vision  ( 2088): Checking for download completion for 43533 -- ocr
I/Vision  ( 2088): Requesting optional module download of ocr.
I/Vision  ( 2088): Checking for download completion for 43554 -- ocr
E/MS_DownloadManager( 2088): Unsupported Matchstick Download Type: 
E/MS_DownloadManager( 2088): Failed to get download uri for unsupported Matchstick download type: 
I/Vision  ( 2088): Requesting optional module download of ocr.
I/Vision  ( 2088): Checking for download completion for 43560 -- ocr
I/ChimeraConfigurator( 2088): Starting update, reason: 4 urgentFeatures: vision.ocr:-1
D/dalvikvm( 2088): GC_EXPLICIT freed 407K, 14% free 11659K/13436K, paused 10ms+11ms, total 90ms
D/dalvikvm( 2088): GC_EXPLICIT freed 180K, 15% free 11493K/13436K, paused 2ms+0ms, total 31ms
D/dalvikvm( 2088): GC_EXPLICIT freed 12K, 15% free 11487K/13436K, paused 1ms+1ms, total 14ms
D/dalvikvm( 2088): GC_EXPLICIT freed 7K, 15% free 11487K/13436K, paused 0ms+1ms, total 20ms
D/dalvikvm( 2088): GC_EXPLICIT freed 6K, 15% free 11487K/13436K, paused 1ms+1ms, total 15ms
D/dalvikvm( 2088): GC_EXPLICIT freed 6K, 15% free 11487K/13436K, paused 0ms+0ms, total 10ms
D/dalvikvm( 2088): GC_EXPLICIT freed 6K, 15% free 11487K/13436K, paused 0ms+1ms, total 10ms
I/GmsModuleFndr( 2088): Beginning GMS chimera module scan
